time_s,seq,source_sample_time_s,edge_send_time_s,edge_arrival_time_s,queue_release_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,packet_loss_count,stale_packet,queue_depth,gps_x_m,gps_y_m,truth_x_m,truth_y_m,ekf_x_m,ekf_y_m,ekf_theta_rad,innovation_x_m,innovation_y_m,mahalanobis,threshold,lambda_star,lambda_max_s,detected,epsilon_min_m,epsilon_stealth_max_m,confidence,envelope_region,q_xx,q_yy,q_tt,s_xx,s_yy,dead_reckoning_residual_m,imu_vertical_std,imu_yaw_std,velocity_variance,packet_dt_s,arrival_dt_s,transport_latency_s,attack_label
200.789,86,200.789,516847.375,516848.0,516848.0,516848.0,,516646.831,1,0,0,0,-2.953432210313259,-5.00937708570541,,,-2.125540963629115,-3.747867753669781,0.0,-0.894804161311316,-1.3634686975609478,0.6299822358903086,5.991464547107982,15.443235625832761,4.221899007310583,0,8.074638144113132,5.029449097443153,0.492169359926044,blind,0.022240860169573065,0.022240860169573065,0.0003124820010785311,4.221899007310583,4.221899007310583,1.7380616278152223,1.4680966468131487,0.2155516179479987,0.0,1.5612800000002607,1.6410000000032596,0.625,hardware-bench
202.441,87,202.441,516849.0,516849.531,516849.531,516849.531,,516646.829,1,0,0,0,-2.5405010941318484,-4.768926985471323,,,-2.1579127843646573,-3.8275225059762374,0.0,-0.4149601305027333,-1.0210592318015417,0.2878995087808349,5.991464547107982,15.443235625832761,4.219367618576723,0,8.072217063836254,5.027941079399984,0.5235716153230198,warning,0.037058433621314155,0.037058433621314155,0.0003618468753463924,4.219367618576723,4.219367618576723,1.7137513262066393,1.462368988106631,0.21286732957408003,0.0,1.556240000000689,1.5310000000172295,0.531,hardware-bench
203.977,88,203.977,516850.531,516851.062,516851.062,516851.062,,516646.829,1,0,0,0,-2.155925762568841,-4.249064963165677,,,-2.157760866888098,-3.8597514762339857,0.0,0.001987021795816446,-0.4215424571894393,0.04225156520532842,5.991464547107982,15.443235625832761,4.205808485563915,0,8.059236405497135,5.019855817967495,0.5461214222866182,warning,0.01807215142481245,0.01807215142481245,0.0002983973113211676,4.205808485563915,4.205808485563915,1.659600049351238,1.4810305252762381,0.20615528128088303,0.0,1.5543599999998696,1.5309999999590218,0.531,hardware-bench
205.495,89,205.495,516852.062,516852.593,516852.593,516852.593,,516646.831,1,0,0,0,-2.126683860232034,-4.1188211592347415,,,-2.155425904859481,-3.8792166029518653,0.0,0.031077006656063944,-0.2590696830007557,0.01619459396159238,5.991464547107982,15.443235625832761,4.204049891851606,0,8.057551306856265,5.018806220736366,0.5485133807253896,warning,0.01889998843414962,0.01889998843414962,0.00022104156675024575,4.204049891851606,4.204049891851606,1.5890705796590425,1.398363584228364,0.1698528775146303,0.0,1.5556000000005588,1.5310000000172295,0.531,hardware-bench
207.037,90,207.037,516853.593,516854.125,516854.125,516854.125,,516646.829,1,0,0,0,-2.0380720329847093,-3.822711313744545,,,-2.1468317797539433,-3.8750785756604396,0.0,0.11735387187477153,0.05650528920732034,0.004043509627536029,5.991464547107982,15.443235625832761,4.195557947203637,0,8.049409292643839,5.013734805113622,0.549628816914853,warning,0.015114191913836257,0.015114191913836257,0.0002280862760281679,4.195557947203637,4.195557947203637,1.5181487209925035,1.4035378919516193,0.1698528775146303,0.0,1.5556400000001305,1.5320000000065193,0.532,hardware-bench
208.594,91,208.594,516855.125,516855.812,516855.812,516855.812,,516646.829,1,0,0,0,-1.4771591646454565,-3.7670515684884354,,,-2.0993938163033254,-3.867426207768593,0.0,0.6696726151084869,0.1080270071720042,0.10934448018927834,5.991464547107982,15.443235625832761,4.208088464166456,0,8.06142057496514,5.021216271397539,0.5399624768483139,warning,0.01333999392335126,0.01333999392335126,0.00023142643649776525,4.208088464166456,4.208088464166456,1.457199082312354,1.3125292485213353,0.16926310879810758,0.0,1.56247999999905,1.6869999999762513,0.687,hardware-bench
210.266,92,210.266,516856.812,516857.484,516857.484,516857.484,,516646.829,1,0,0,0,-1.1811956603297733,-3.748127255069719,,,-2.032277548087536,-3.8587059762421956,0.0,0.9181981559735521,0.11929895269887414,0.2023085799335688,5.991464547107982,15.443235625832761,4.237685292585191,0,8.089720173251925,5.038843239506969,0.5314286276604655,warning,0.03278161293618274,0.03278161293618274,0.00028099533959320526,4.237685292585191,4.237685292585191,1.439166799252192,1.3409946135611348,0.17564168070250297,0.0,1.5681199999991804,1.672000000020489,0.672,hardware-bench
211.942,93,211.942,516858.484,516859.031,516859.031,516859.031,,516646.829,1,0,0,0,-1.1076478443693039,-4.045350295559955,,,-1.9624923345701677,-3.872792711313561,0.0,0.924629703718232,-0.1866443193177596,0.2093202387819284,5.991464547107982,15.443235625832761,4.250789107204448,0,8.102218077679813,5.046627808056409,0.5307849766238489,warning,0.03370830117803119,0.03370830117803119,0.00030334503920675834,4.250789107204448,4.250789107204448,1.4362730702659783,1.3409946135611348,0.1847971861257633,0.0,1.568760000001639,1.547000000020489,0.547,hardware-bench
213.475,94,213.475,516860.031,516860.562,516860.562,516860.562,,516646.829,1,0,0,0,-0.7532005341207567,-4.638683181540388,,,-1.8732033079195507,-3.9293428463447606,0.0,1.209291800449411,-0.7658904702268274,0.48264155753357996,5.991464547107982,15.443235625832761,4.245334532503225,0,8.09701806197392,5.0433888747652915,0.5056948297772036,warning,0.01684861328494324,0.01684861328494324,0.00029402460906177675,4.245334532503225,4.245334532503225,1.4265077756795201,1.3209287581092302,0.20463381929681126,0.0,1.5693599999998695,1.5309999999590218,0.531,hardware-bench
214.991,95,214.991,516861.562,516862.078,516862.078,516862.078,,516646.829,1,0,0,0,-0.6645887068734323,-4.78673810389,,,-1.7850940112772973,-3.9918478773292674,0.0,1.2086146010461185,-0.8573952575452397,0.5177497414613337,5.991464547107982,15.443235625832761,4.241191652409405,0,8.093066292974093,5.040927436781973,0.5024719948578874,warning,0.018874135120658192,0.018874135120658192,0.00027441868607709267,4.241191652409405,4.241191652409405,1.4299975254187358,1.3197742507807897,0.19817921182606416,0.0,1.5693999999994412,1.5160000000032596,0.516,hardware-bench
216.51,96,216.51,516863.078,516863.593,516863.593,516863.593,,516646.829,1,0,0,0,-0.6796527169010375,-5.1763563214737385,,,-1.7053945125389338,-4.077247915965367,0.0,1.1054412943762597,-1.184508444144471,0.6207469313591369,5.991464547107982,15.443235625832761,4.228874243186667,0,8.08130567232467,5.033602100109921,0.4930171355328606,blind,0.01824373683290927,0.01824373683290927,0.0002925837658326299,4.228874243186667,4.228874243186667,1.4363525519316642,1.2932030247660247,0.20651876428063384,0.0,1.5668800000008196,1.5150000000139698,0.515,hardware-bench
218.024,97,218.024,516864.609,516865.109,516865.109,516865.109,,516646.831,1,0,0,0,-1.136889746706111,-5.381184184870472,,,-1.6647755035810148,-4.170412656474837,0.0,0.5685047658328228,-1.3039362689051046,0.4790667197576698,5.991464547107982,15.443235625832761,4.223727883173214,0,8.076386872806662,5.0305383279191656,0.5060229900727861,warning,0.018871296240540666,0.018871296240540666,0.00027027860323392797,4.223727883173214,4.223727883173214,1.4347242636087179,1.384384170669399,0.19646882704388502,0.0,1.566240000000689,1.5160000000032596,0.5,hardware-bench
219.558,98,219.558,516866.109,516866.656,516866.656,516866.656,,516646.831,1,0,0,0,-1.6543828191401049,-5.77080240245421,,,-1.6640449377593534,-4.2829139121799935,0.0,0.010392684440909905,-1.6003897459793732,0.6068583328107237,5.991464547107982,15.443235625832761,4.220680854891855,0,8.073473164848954,5.028723466919011,0.49429207075805764,blind,0.016479049529982297,0.016479049529982297,0.0002796758639254883,4.220680854891855,4.220680854891855,1.4280897962564527,1.3735963683469765,0.19754746265138412,0.0,1.5668800000008196,1.547000000020489,0.547,hardware-bench
221.084,99,221.084,516867.671,516868.171,516868.171,516868.171,,516646.831,1,0,0,0,-1.5657709918927807,-5.529239107220084,,,-1.657201379170217,-4.3697049677152435,0.0,0.09827394586657268,-1.2463251950400904,0.37114347699170036,5.991464547107982,15.443235625832761,4.2112669550241275,0,8.064464512273636,5.023112248341106,0.5159300475300374,warning,0.01742143359292269,0.01742143359292269,0.00031711192611256394,4.2112669550241275,4.2112669550241275,1.431420354553094,1.4016381496862875,0.21673716801693244,0.0,1.565,1.5149999999557622,0.5,hardware-bench
222.6,100,222.6,516869.171,516869.812,516869.812,516869.812,,516646.831,1,0,0,0,-1.8457843672032057,-5.77080240245421,,,-1.6702582736269798,-4.466712558483864,0.0,-0.18858298803298879,-1.4010974347389666,0.47527539344433534,5.991464547107982,15.443235625832761,4.205219947372776,0,8.058672502697316,5.0195045798838835,0.5063710234218844,warning,0.018315926830743953,0.018315926830743953,0.0003014861645786469,4.205219947372776,4.205219947372776,1.4236255145734862,1.417067146468366,0.21133504205408057,0.0,1.5637599999993108,1.6410000000032596,0.641,hardware-bench
224.262,101,224.262,516870.812,516871.5,516871.5,516871.5,,516646.831,1,0,0,0,-2.5405010941318484,-6.10476087478184,,,-1.7321780844340964,-4.583263525005189,0.0,-0.8702428205048687,-1.6380483162979758,0.8127466980371508,5.991464547107982,15.443235625832761,4.2332068053626655,0,8.085444338321452,5.036179950608065,0.4753920839544648,blind,0.03020506710411042,0.03020506710411042,0.0003623523006968744,4.2332068053626655,4.2332068053626655,1.4258529639628363,1.3381454673330513,0.21133504205408057,0.0,1.5693999999994412,1.6880000000237487,0.688,hardware-bench
225.931,102,225.931,516872.5,516873.015,516873.015,516873.015,,516646.829,1,0,0,0,-2.658354824975229,-6.122571993200517,,,-1.8002312333155335,-4.696368058702881,0.0,-0.9261767405411327,-1.539308468195328,0.7600931213494169,5.991464547107982,15.443235625832761,4.245892804881281,0,8.097550433792284,5.043720473149465,0.48022553777039906,blind,0.03220628388427463,0.03220628388427463,0.000369332405044574,4.245892804881281,4.245892804881281,1.439348674798736,1.3735948326868441,0.21286732957408003,0.0,1.57,1.5150000000139698,0.515,hardware-bench
227.446,103,227.446,516874.031,516874.531,516874.531,516874.531,,516646.829,1,0,0,0,-2.7762085558186107,-6.122571993200517,,,-1.871271853401905,-4.800180319029264,0.0,-0.9759773225030772,-1.4262039344976358,0.7039292277395728,5.991464547107982,15.443235625832761,4.242741001687371,0,8.094544396594522,5.0418481030442885,0.48538122904463427,blind,0.019771528337781518,0.019771528337781518,0.00030351245292555316,4.242741001687371,4.242741001687371,1.451455290217979,1.418679383110925,0.21248529360875779,0.0,1.57,1.5160000000032596,0.5,hardware-bench
228.976,104,228.976,516875.546,516876.062,516876.062,516876.062,,516646.829,1,0,0,0,-2.3925193419740065,-6.1971560526663145,,,-1.908714599376688,-4.900529210245596,0.0,-0.5212474885721015,-1.396975733637051,0.524550764780701,5.991464547107982,15.443235625832761,4.238369847088051,0,8.090373552439068,5.039250209739494,0.501847679584678,warning,0.01810803005840719,0.01810803005840719,0.0003359656551844679,4.238369847088051,4.238369847088051,1.4545998623576741,1.4251171075304665,0.22449944320643647,0.0,1.57,1.5309999999590218,0.516,hardware-bench
230.489,105,230.489,516877.062,516877.578,516877.578,516877.578,,516646.831,1,0,0,0,-1.8457843672032057,-5.99344138426962,,,-1.9042195349953106,-4.978595195635355,0.0,0.06293023217348237,-1.0929121740240246,0.2831614792825478,5.991464547107982,15.443235625832761,4.2322749453343125,0,8.084554360885098,5.035625610446423,0.5240065534259776,warning,0.01972382291896509,0.01972382291896509,0.0003453290336193426,4.2322749453343125,4.2322749453343125,1.4351021867775176,1.4062534446734711,0.23205602771744585,0.0,1.568759999999311,1.5160000000032596,0.516,hardware-bench
232.012,106,232.012,516878.578,516879.218,516879.218,516879.218,,516646.831,1,0,0,0,-2.0088301293886524,-5.8821218929664285,,,-1.9122967780148317,-5.048358729159766,0.0,-0.10461059439334175,-0.9035266973310732,0.19435832007960963,5.991464547107982,15.443235625832761,4.256590965133158,0,8.107745508915672,5.050070678627723,0.5321584396931159,warning,0.04794705911999274,0.04794705911999274,0.03689717011024435,4.256590965133158,4.256590965133158,1.3938877620345218,1.2723884331696789,3.0780919414468437,0.0,1.5681199999991804,1.6400000000139698,0.64,hardware-bench
233.663,107,233.663,516880.234,516880.75,516880.75,516880.75,,516646.829,1,0,0,0,-1.8759123885176658,-5.584898853267166,,,-1.9102370258632926,-5.078732735438017,0.0,0.036384389497165825,-0.5365401241074004,0.0443035989771768,5.991464547107982,15.443235625832761,6.527666719023173,0,10.040333422191791,6.253821529462128,0.5459330512188029,warning,0.06625180240085628,0.06625180240085628,0.04337075825701607,6.527666719023173,6.527666719023173,1.3519230834736973,1.2621543774610116,3.0784898895399997,0.0,1.5668800000008196,1.5320000000065193,0.516,hardware-bench
235.189,108,235.189,516881.765,516882.281,516882.281,516882.281,,516646.829,1,0,0,0,-0.8418123613680809,-5.325524439614362,,,-1.8128469985733575,-5.101228519748668,0.0,1.0684246644952116,-0.24679170417634566,0.27963301461763707,5.991464547107982,15.443235625832761,4.300055237026115,0,8.149034680837383,5.075788461239099,0.5243304567972555,warning,0.04334546816352563,0.04334546816352563,0.0370941022372578,4.300055237026115,4.300055237026115,1.2767640944573109,1.263665392951786,3.080280019738465,0.0,1.5618800000008195,1.5310000000172295,0.516,hardware-bench
236.731,109,236.731,516883.281,516883.812,516883.812,516883.812,,516646.829,1,0,0,0,-0.5024290624063887,-5.250940380148564,,,-1.6922509732371385,-5.115006303775899,0.0,1.3104179361669688,-0.14971186039989615,0.4049938520793949,5.991464547107982,15.443235625832761,4.2953955958607075,0,8.14461824108664,5.073037593829085,0.5128226760097939,warning,0.039065507846199526,0.039065507846199526,0.03790395063087545,4.2953955958607075,4.2953955958607075,1.2263856010241125,1.2582204116226996,3.0814424382097423,0.0,1.5593599999998695,1.5309999999590218,0.531,hardware-bench
238.278,110,238.278,516884.828,516885.375,516885.375,516885.375,,516646.829,1,0,0,0,0.7088946192378447,-4.991565967286733,,,-1.4706547808777315,-5.103614279637384,0.0,2.4011455924749834,0.12344033648916586,1.3440153683815608,5.991464547107982,15.443235625832761,4.301094919692517,0,8.150019772606921,5.07640204525646,0.4266230782477606,blind,0.03801746927542461,0.03801746927542461,0.03815015947140518,4.301094919692517,4.301094919692517,1.2024504680894048,1.2582204116226996,3.0814424382097423,0.0,1.5606400000001304,1.5630000000237487,0.547,hardware-bench
239.81,111,239.81,516886.375,516887.015,516887.015,516887.015,,516646.829,1,0,0,0,1.092583831823199,-4.898057594402219,,,-1.231811942127729,-5.08446048647028,0.0,2.5632386127009306,0.20555668523516513,1.5359250789163625,5.991464547107982,15.443235625832761,4.305187686075888,0,8.153896482633543,5.078816731264235,0.40900629357612484,blind,0.04085220250477884,0.04085220250477884,0.037389113184922496,4.305187686075888,4.305187686075888,1.2218402178519607,1.2582204116226996,3.0803956726368775,0.0,1.5606000000005589,1.6400000000139698,0.64,hardware-bench
241.476,112,241.476,516888.031,516888.687,516888.687,516888.687,,516646.831,1,0,0,0,1.1368897454468612,-4.73107835863389,,,-0.996101701665019,-5.049295321196627,0.0,2.36870168757459,0.3533821278363902,1.3169153218681395,5.991464547107982,15.443235625832761,4.355349594426834,0,8.201261489527617,5.108318968630434,0.42911078813324693,blind,0.06962428555416246,0.06962428555416246,0.044225367257188945,4.355349594426834,4.355349594426834,1.2594643138456245,1.2949761176237933,3.080736519081111,0.0,1.566239999998361,1.6719999999622814,0.656,hardware-bench
243.12,113,243.12,516889.687,516890.328,516890.328,516890.328,,516646.8325,1,0,0,0,1.2556295952678955,-4.657607494959104,,,-0.7642225162477017,-5.008960022660098,0.0,2.2517312969329146,0.39168782623752296,1.190507963054959,5.991464547107982,15.443235625832761,4.387801971021938,0,8.231759211613591,5.127315081902854,0.44071463670826816,blind,0.06157364666762225,0.06157364666762225,0.04313217097071098,4.387801971021938,4.387801971021938,1.3111746377899522,1.2843282156458282,3.0831943662377173,0.0,1.5706400000001304,1.6410000000032596,0.641,hardware-bench
244.761,114,244.761,516891.328,516891.843,516891.843,516891.843,,516646.831,1,0,0,0,1.579948882942733,-4.360384454468868,,,-0.5150121560937598,-4.940009539349959,0.0,2.3441713991904347,0.6485755681912302,1.3439228128577951,5.991464547107982,15.443235625832761,4.401882131799921,0,8.244956213257241,5.135535097068983,0.42663157459079504,blind,0.06264952124424968,0.06264952124424968,0.04288442168109289,4.401882131799921,4.401882131799921,1.3857345280255198,1.2633638291228682,3.07986809782497,0.0,1.57,1.5150000000139698,0.515,hardware-bench
246.273,115,246.273,516892.859,516893.359,516893.359,516893.359,,516646.834,1,0,0,0,1.4328532497625444,-3.989690549512873,,,-0.3067907458873277,-4.838423074692335,0.0,1.9478654058563043,0.9503189898370863,1.066960929506415,5.991464547107982,15.443235625832761,4.402490936523541,0,8.245526355141083,5.1358902212902695,0.4520559152750417,blind,0.052397029463665874,0.052397029463665874,0.036478655914134614,4.402490936523541,4.402490936523541,1.4725870362648243,1.352604121975085,3.0829673206182386,0.0,1.5693599999998695,1.5160000000032596,0.5,hardware-bench
247.793,116,247.793,516894.359,516895.046,516895.046,516895.046,,516646.834,1,0,0,0,1.2999355088915578,-3.8961821774193313,,,-0.1340650041351457,-4.7371306128266895,0.0,1.6067262547788856,0.9422408972730034,0.7875176128411884,5.991464547107982,15.443235625832761,4.4054724741619955,0,8.248317977721525,5.137629038983029,0.4777080447264395,blind,0.05328887690983877,0.05328887690983877,0.03698913428550199,4.4054724741619955,4.4054724741619955,1.5540699706015741,1.4062496669027116,3.088249908929004,0.0,1.5693599999998695,1.6869999999762513,0.687,hardware-bench
249.47,117,249.47,516896.046,516896.562,516896.562,516896.562,,516646.834,1,0,0,0,1.373483324852027,-3.7848626869071125,,,0.03980489744011095,-4.627302803416329,0.0,1.5075483289871727,0.952267925919577,0.7190162216404739,5.991464547107982,15.443235625832761,4.422036765336051,0,8.263809999823325,5.147278553324951,0.48399628441544496,blind,0.08732297285375998,0.08732297285375998,0.04497550534809694,4.422036765336051,4.422036765336051,1.6014419447431973,1.4285887686300713,3.086513000134618,0.0,1.5631199999991805,1.5160000000032596,0.516,hardware-bench
251.006,118,251.006,516897.562,516898.218,516898.218,516898.218,,516646.83400000003,1,0,0,0,1.4177892384756894,-3.6735431963948937,,,0.19636756569341557,-4.518939344920654,0.0,1.3779843410355785,0.9537596070214356,0.634099077321541,5.991464547107982,15.443235625832761,4.429115784221207,0,8.270421916070736,5.1513969169728835,0.4917914451825994,blind,0.052037787022294016,0.052037787022294016,0.03764831606639051,4.429115784221207,4.429115784221207,1.6357301035941714,1.4307243067146027,3.0830686823358313,0.0,1.56747999999905,1.6560000000172295,0.656,hardware-bench
252.662,119,252.662,516899.218,516899.75,516899.75,516899.75,,516646.83400000003,1,0,0,0,1.2405655839810408,-3.581148018510418,,,0.3196202960854413,-4.408246411689878,0.0,1.0441980182876252,0.9377913264102364,0.44250797516307966,5.991464547107982,15.443235625832761,4.451449880784936,0,8.29124775806072,5.164368707204298,0.5093789824798062,warning,0.0793816432776796,0.0793816432776796,0.04376065253713042,4.451449880784936,4.451449880784936,1.665033222577293,1.5386385935313025,3.0830686823358313,0.0,1.56752000000095,1.5320000000065193,0.532,hardware-bench
254.198,120,254.198,516900.75,516901.265,516901.265,516901.265,,516646.83400000003,1,0,0,0,0.6796527156417876,-3.488752841416915,,,0.3614851594239554,-4.301326949527122,0.0,0.36003241955634635,0.9194935702729627,0.21949336700153793,5.991464547107982,15.443235625832761,4.442465766621935,0,8.282876649669383,5.159154595711996,0.5298511113765805,warning,0.0531627562170194,0.0531627562170194,0.03764831606639051,4.442465766621935,4.442465766621935,1.663916114718302,1.532427666020157,3.0830686823358313,0.0,1.5674800000013784,1.5150000000139698,0.515,hardware-bench
255.711,121,255.711,516902.281,516902.937,516902.937,516902.937,,516646.835,1,0,0,0,0.32520540665249026,-3.41416878274209,,,0.35729846516574393,-4.198948633268978,0.0,-0.03627975277146517,0.8871581667850323,0.17673736150014596,5.991464547107982,15.443235625832761,4.460663136887934,0,8.299823604777794,5.169710344038197,0.5337759953245488,warning,0.05825590315682217,0.05825590315682217,0.03658610769661549,4.460663136887934,4.460663136887934,1.644140856541805,1.5007361998379247,3.085524671753574,0.0,1.5737599999993108,1.6719999999622814,0.656,hardware-bench
257.362,122,257.362,516903.937,516904.453,516904.453,516904.453,,516646.83400000003,1,0,0,0,0.7532005328615069,-3.0991346238331765,,,0.4040596475791513,-4.069046297028669,0.0,0.39590206769576297,1.0998140094358018,0.3053670017665965,5.991464547107982,15.443235625832761,4.474384247978999,0,8.312579035537299,5.177655317989465,0.521968147411855,warning,0.07312478193660712,0.07312478193660712,0.04350472590836469,4.474384247978999,4.474384247978999,1.6148486871579826,1.4280581873635143,3.0833565314442635,0.0,1.5737599999993108,1.5160000000032596,0.516,hardware-bench
258.888,123,258.888,516905.453,516905.968,516905.968,516905.968,,516646.83400000003,1,0,0,0,0.5609128670800031,-3.0802103104144605,,,0.42235522096139305,-3.953707119333286,0.0,0.1568532195008518,0.9888359866142089,0.22463698083257566,5.991464547107982,15.443235625832761,4.462308642040454,0,8.301354334939603,5.1706637897893675,0.5293789417451276,warning,0.054427510813305296,0.054427510813305296,0.037076211867587416,4.462308642040454,4.462308642040454,1.604705549510676,1.4763905359436484,3.079519037122518,0.0,1.57247999999905,1.5150000000139698,0.515,hardware-bench
260.426,124,260.426,516906.984,516907.515,516907.515,516907.515,,516646.834,1,0,0,0,0.08861182724732436,-2.9688908191112695,,,0.3840222744337706,-3.8405935378003906,0.0,-0.3337433937140687,0.9848163002220165,0.24254492510187708,5.991464547107982,15.443235625832761,4.457927938820423,0,8.297278563612696,5.168125114488301,0.5277350416150884,warning,0.05224752602345121,0.05224752602345121,0.03769796227196328,4.457927938820423,4.457927938820423,1.5807365719792263,1.5261924868062946,3.081040814400225,0.0,1.5737600000016392,1.547000000020489,0.531,hardware-bench
261.94,125,261.94,516908.515,516909.031,516909.031,516909.031,,516646.833,1,0,0,0,-0.08861182850657416,-2.91323107385516,,,0.32989703312856283,-3.7343935898360705,0.0,-0.4726341029403448,0.9273624639452307,0.2441030691739192,5.991464547107982,15.443235625832761,4.438224142216342,0,8.278921499114873,5.1566910514600295,0.5275920082660825,warning,0.055041234272328224,0.055041234272328224,0.03661711141281842,4.438224142216342,4.438224142216342,1.5723220507495614,1.5111210239500943,3.084775113359157,0.0,1.568760000001639,1.5160000000032596,0.516,hardware-bench
263.484,126,263.484,516910.031,516910.609,516910.609,516910.609,,516646.833,1,0,0,0,-0.029241903596056947,-2.7651761515055475,,,0.28934520670131925,-3.6249553382003974,0.0,-0.3591389367246198,0.969217438330523,0.24201664908925308,5.991464547107982,15.443235625832761,4.414420341146328,0,8.256690225495431,5.1428438601624435,0.5277835359030306,warning,0.048397049230914056,0.048397049230914056,0.03803305821694478,4.414420341146328,4.414420341146328,1.5574070754248033,1.532182723275517,3.08271795660907,0.0,1.5643599999998696,1.577999999979511,0.578,hardware-bench
265.049,127,265.049,516911.625,516912.25,516912.25,516912.25,,516646.834,1,0,0,0,0.05936992365126742,-2.6905920920397493,,,0.26399686161702324,-3.5219679141448808,0.0,-0.22997528305005183,0.9343632461606481,0.2095282960754739,5.991464547107982,15.443235625832761,4.419084791565765,0,8.261051245857525,5.145560208503088,0.530765877535379,warning,0.044912534928446435,0.044912534928446435,0.03900271833891572,4.419084791565765,4.419084791565765,1.5245571309334307,1.486691229413818,3.0798092473398415,0.0,1.5693999999994412,1.6410000000032596,0.625,hardware-bench
266.664,128,266.664,516913.25,516913.875,516913.875,516913.875,,516646.834,1,0,0,0,-0.059369924910517215,-2.5236128562714213,,,0.2282956625899783,-3.411744866801205,0.0,-0.3233667865275405,0.9983550578734595,0.2482810670555288,5.991464547107982,15.443235625832761,4.435613690851273,0,8.276486414716448,5.155174310670997,0.527208479528356,warning,0.056318873039296564,0.056318873039296564,0.041521090193954856,4.435613690851273,4.435613690851273,1.4911886345043421,1.4555734852545141,3.079291720509767,0.0,1.5737599999993108,1.625,0.625,hardware-bench
268.296,129,268.296,516914.875,516915.39,516915.39,516915.39,,516646.83400000003,1,0,0,0,-0.26583548300122284,-2.3377093062934042,,,0.1729496861886537,-3.291445737073353,0.0,-0.49413114559120114,1.074035560507801,0.31470800634234275,5.991464547107982,15.443235625832761,4.441316859152692,0,8.281805524454104,5.158487424050419,0.5211106688310729,warning,0.06181116572149697,0.06181116572149697,0.04246202365459178,4.441316859152692,4.441316859152692,1.4640383624644095,1.4763899009895582,3.0816046956090912,0.0,1.5731200000015086,1.5150000000139698,0.515,hardware-bench
269.807,130,269.807,516916.39,516916.89,516916.89,516916.89,,516646.83400000003,1,0,0,0,-0.2808994942880779,-2.300973874456011,,,0.12169969055480626,-3.1795987164810353,0.0,-0.4538491804767316,0.9904718626173419,0.2708258211345589,5.991464547107982,15.443235625832761,4.382940977648892,0,8.227198201815101,5.124474166160869,0.5251389329849401,warning,0.05319615243054053,0.05319615243054053,0.036299779112414214,4.382940977648892,4.382940977648892,1.4516862770229013,1.461590529547848,3.0772999528807716,0.0,1.5724800000013783,1.5,0.5,hardware-bench
271.334,131,271.334,516917.906,516918.421,516918.421,516918.421,,516646.834,1,0,0,0,-0.6353468032773754,-2.1896543839437923,,,0.04170797190924938,-3.0749983396637077,0.0,-0.7570464938321816,0.989944332537243,0.35851663576115367,5.991464547107982,15.443235625832761,4.332042143731649,0,8.179287717563525,5.094632167364572,0.5170891568967368,warning,0.018690880758560752,0.018690880758560752,0.0004624749545419231,4.332042143731649,4.332042143731649,1.4514774404730506,1.4660210389431516,0.2770830200499482,0.0,1.5681199999991804,1.5309999999590218,0.515,hardware-bench
272.866,132,272.866,516919.437,516919.953,516919.953,516919.953,,516646.834,1,0,0,0,-0.575976879626108,-2.097259206059317,,,-0.019698792416181575,-2.9777969975881216,0.0,-0.6176848515353573,0.9777391336043908,0.31090491717854185,5.991464547107982,15.443235625832761,4.30198531864852,0,8.1508633245051,5.076927468347528,0.5214597819775573,warning,0.018308891183797228,0.018308891183797228,0.0004679531909434414,4.30198531864852,4.30198531864852,1.4649444624240116,1.4745835949392478,0.2780062948927596,0.0,1.5681199999991804,1.5320000000065193,0.516,hardware-bench
274.404,133,274.404,516920.953,516921.515,516921.515,516921.515,,516646.83300000004,1,0,0,0,-0.7532005341207567,-2.003750833965775,,,-0.08883200037285394,-2.885992258539221,0.0,-0.7335017417045752,0.9740461636223468,0.3472382429463722,5.991464547107982,15.443235625832761,4.281759754730352,0,8.131680317468753,5.064978950568371,0.5181244824001021,warning,0.018397977180454127,0.018397977180454127,0.0005063015252908027,4.281759754730352,4.281759754730352,1.4896938464803477,1.543591569264347,0.2907533318811669,0.0,1.5693599999998695,1.562000000034459,0.562,hardware-bench
275.946,134,275.946,516922.515,516923.031,516923.031,516923.031,,516646.83300000004,1,0,0,0,-1.0482779194587868,-1.9113556568722725,,,-0.17519856607123022,-2.7982582712290185,0.0,-0.9594459190859328,0.9746366016669485,0.43909741964451043,5.991464547107982,15.443235625832761,4.259767635332158,0,8.110770327393752,5.051954747027197,0.5096920621150881,warning,0.017928161139010624,0.017928161139010624,0.0005092376075782712,4.259767635332158,4.259767635332158,1.4946051751133083,1.5563903209670655,0.2908607914449797,0.0,1.568760000001639,1.5160000000032596,0.516,hardware-bench
277.469,135,277.469,516924.046,516924.562,516924.562,516924.562,,516646.83400000003,1,0,0,0,-1.0925838330824489,-1.7633007337316875,,,-0.25501621214361636,-2.708211180439081,0.0,-0.9173852670112187,1.034957537497331,0.45097634811872606,5.991464547107982,15.443235625832761,4.241315183226039,0,8.093184153223115,5.041000848384138,0.5086016090865423,warning,0.020083333454043707,0.020083333454043707,0.0004900491691147306,4.241315183226039,4.241315183226039,1.4965532847574847,1.5559000080673455,0.2883790907815613,0.0,1.56747999999905,1.5309999999590218,0.516,hardware-bench
